maraschino cherry syrup;99032;g,oz,cup,tablespoon
country style pork ribs;10110204;g,oz
light buttery spread;4674;g,oz,teaspoon,cup,serving,tablespoon
chocolate chip cookies;28027;package,cookie,piece,g,box,oz
mixed mushrooms;10011238;container,package,piece,piece whole,g,oz,cup
instant espresso;10014214;g,oz,packet,teaspoon,tablespoon
canned diced tomatoes;11531;small,can,large,piece,g,medium,oz,cup,tablespoon
sugar free marshmallows;99258;piece,g,oz
egg replacer;1144;g,ounce,oz,teaspoon,cup,tablespoon
whole wheat chex;99180;g,oz
canned red kidney beans;10016034;can,g,tin,oz,cup,serving
red leaf lettuce leaves;10011257;piece,g,oz
chickpea rotini;10099221;g,oz
dried porcini mushrooms;10011268;piece,g,oz,mushroom,cup
red pepper flakes;1032009;pinch,pinche,piece,g,oz,dash,teaspoon,serving,tablespoon
chocolate milk;1102;quart,g,oz,teaspoon,fluid ounce,cup,serving,tablespoon
finely grated lime zest;1009159;strip,piece,slice,g,inch,oz,teaspoon,cup,tablespoon
boneless chicken breast;5062;unit,piece,g,oz,breast,cup,serving
peppermint candy;98859;piece,g,bag,oz,cup
frozen artichoke hearts;11009;package,g,box,oz
creme de menthe;14034;g,oz,teaspoon,fluid ounce,cup,shot,tablespoon
veggie crumbles;22120;package,g,bag,box,oz,cup
hungarian sweet paprika;1002028;g,oz,teaspoon,cup,tablespoon
sweetened coconut;12109;g,ounce,oz,cup
urad dal;93718;g,oz,cup,serving
shredded wheat cereal;8147;biscuit oblong,g,biscuits round,biscuit,oz,cup,serving
italian seasoning;1022027;can,pinch,g,sprig,oz,teaspoon,cup,tablespoon
seasoned soybean paste;99166;g,oz
oreo cookies;10018166;package,cookie,piece,g,box,oz,cup
applesauce;9019;g,oz,cup,serving,tablespoon
fat free cottage cheese;1014;container,tub,g,ounce,oz,cup,serving,tablespoon
gluten free flour mix;10093620;g,oz,teaspoon,cup,tablespoon
turkey pepperoni;7278;package,piece,slice,g,oz,serving
chocolate wafer cookies;10118157;package,piece,g,box,oz
quesadilla cheese;98973;g,oz
gochugaru;1072009;pinch,piece,g,oz,teaspoon,serving,tablespoon
refrigerated tortellini;93727;container,package,g,bag,box,oz,packet,cup,serving
bourbon vanilla extract;1042050;drop,g,oz,dash,teaspoon,cup,serving,tablespoon
cooked macaroni;20400;g,oz,cup,serving
cottage cheese;1012;container,tub,g,ounce,oz,cup,serving,tablespoon
lean lamb loin chop;17026;piece,g,chop,ounce,oz,serving
gummy worms;93642;piece,g,oz
strawberry jam;10819297;g,oz,packet,teaspoon,cup,serving,tablespoon
canned mandarin oranges;9383;can,piece,g,oz,cup
gluten free pancake mix;10018292;g,oz
gluten free pizza dough;93827;container,tub,ball,can,package,quantity,g,recipe,oz,serving
sweetened whipped cream;1001054;g,oz,teaspoon,cup,serving,tablespoon
chipotle chiles;98839;piece,g,oz
bratwurst;7013;package,piece,g,link cooked,oz,serving
plain yogurt;1001116;container,g,oz,teaspoon,cup,tablespoon
shredded cheddar cheese;1001009;g,oz,cup,serving,tablespoon
boneless chicken thighs;5091;package,piece,g,oz,serving,thigh with skin
ras el hanout;1062027;can,pinch,g,sprig,oz,teaspoon,cup,tablespoon
soy lecithin granules;98965;g,oz
coffee liqueur;93716;g,oz,teaspoon,cup,serving,tablespoon
cooked israeli couscous;10020029;g,oz,cup,serving
homemade granola;8037;g,ounce,oz,cup,serving
canned baby limas beans;10116073;can,g,tin,oz,cup,serving
lean bone in pork chop;10040;pound,piece,g,oz,serving
chicken bouillon powder;1016080;g,oz,teaspoon,tablespoon
canned peas and carrots;11318;g,oz,cup
yellow split peas;16085;pound,g,oz,cup,serving
gluten free bread flour;93825;g,oz,teaspoon,cup,tablespoon
whole wheat pita;18042;pita,piece,g,oz
instant potatoes flakes;11378;g,oz,cup
reduced fat feta cheese;99255;g,oz,cup,tablespoon
pie crust;18334;pastry,package,piece,pie crust,g,recipe,box,oz,serving
yellow mustard;1042046;g,oz,teaspoon,cup,serving,tablespoon
high gluten flour;98883;g,oz,cup
tennessee honey;10114052;g,oz,teaspoon,fluid ounce,cup,tablespoon
finely crushed pretzels;19047;piece,g,ounce,oz,twist,cup,serving
catalina dressing;93649;g,bottle,oz,cup,tablespoon
chicken bratwurst;99012;piece,g,oz
bone in beef short ribs;10013149;g,oz
cooked wide egg noodles;20410;g,oz,cup,serving
bakers white chocolate;19087;square,bar,cup chip,package,g,oz,cup
whole wheat pizza dough;93771;ball,piece,g,recipe,oz,serving
poultry seasoning;2034;g,oz,dash,teaspoon,cup,serving,tablespoon
moong dal;99237;g,oz,cup
boneless turkey breast;5696;piece,g,oz,serving
white chocolate chips;10019087;package,g,bag,oz,cup,tablespoon
sun dried tomatoes;11955;piece,g,jar,oz,cup,tablespoon
whole wheat flour;20080;g,oz,teaspoon,cup,tablespoon
provolone cheese slices;1001035;cubic inch,package,piece,slice,g,ounce,oz,cup,tablespoon
cooked chicken breast;5064;unit,piece,g,oz,breast,cup,serving
carrot leaves;99107;g,oz,cup
no calorie sweetener;19868;g,oz,packet,teaspoon,cup,serving,tablespoon
fat free cheddar cheese;42205;cubic inch,slice,g,oz
bone in pork loin;10020;pound,g,chop,oz
black peppercorns;1022030;piece,g,oz,teaspoon,tablespoon
mixed vegetables;11583;can,package,g,bag,box,oz,pack,cup,serving
white whole wheat flour;93824;g,oz,teaspoon,cup,tablespoon
cooked bucatini;11620421;g,oz,cup,serving
instant coffee;14214;g,oz,packet,teaspoon,tablespoon
sub bun;98940;piece,g,oz,serving
cooked anellini pasta;98885;g,oz,cup
hot fudge sauce;10019348;g,oz,cup,tablespoon
evaporated milk;1214;can,g,oz,fluid ounce,cup,tablespoon
chickpea elbow macaroni;10299221;g,oz
gluten free brownie mix;99053;g,box,oz
nutritional yeast;93690;pinch,g,oz,teaspoon,cup,tablespoon
salted roasted cashews;12585;g,ounce,oz,cup
german sweet chocolate;93744;bar,piece,g,oz
grated parmesan cheese;1032;g,ounce,oz,cup,serving,tablespoon
frozen baby lima beans;11039;package,g,box,oz,cup,serving
turkey burgers;99026;piece,g,oz,serving
carrot quickbread mix;93671;package,g,box,oz,cup,serving
fresh cilantro;11165;handful,piece,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
powdered peanut butter;99089;g,oz,teaspoon,cup,tablespoon
asian vegetables;10111583;g,oz
cooked rice vermicelli;20134;g,oz,cup,serving
turkey bratwurst;99013;g,oz
cooked long grain rice;10220445;g,oz,cup,serving
coconut extract;1032050;g,oz
refrigerated pie dough;18334;pastry,package,piece,pie crust,g,recipe,box,oz,serving
imitation lobster;10093735;g,oz,cup,serving
italian toast crackers;99251;piece,g,oz
chicken bouillon cube;6080;piece,g,cube,oz,packet,teaspoon,tablespoon
butterfinger candy bar;19069;bar king size,g,bag,oz,bar bite size,cup BB',serving,tablespoon,king size,piece,miniature,bite size,fun size,cup
banana bread mix;93671;package,g,box,oz,cup,serving
vanilla protein powder;99076;scoop,g,oz,teaspoon,cup,serving,tablespoon
bone in chicken thighs;1005091;package,piece,g,oz,serving,thigh with skin
split peas;16085;pound,g,oz,cup,serving
pink himalayan salt;1032047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
prepared polenta;1008166;tube,slice,g,roll,oz,cup
vegetarian baked beans;16006;can,g,tin,oz,cup
sliced roast beef;10093713;piece,g,oz
pimento cheese;99060;container,tub,g,jar,oz,tablespoon
golden delicious apple;9501;small,large,piece,g,medium,oz,cup,serving
white asparagus;10011011;g,oz
beef bouillon cube;6076;piece,g,cube,oz,teaspoon,tablespoon
italian dressing;4114;g,bottle,oz,teaspoon,cup,serving,tablespoon
wheat bran;10020077;g,oz,cup,serving
fat free half and half;1199;g,pint,oz,teaspoon,cup,tablespoon
nonfat dry milk powder;1154;g,oz,cup,tablespoon
boneless chicken wings;1015100;g,oz
cinnamon bagels;18005;mini bagel,piece,g,ounce,medium bagel,small bagel,oz,large bagel,serving
cream of mushroom soup;6147;can,g,oz,cup
strawberry pie filling;99183;g,oz
sundried tomato paste;93797;g,oz,teaspoon,cup,tablespoon
low sugar ketchup;99225;g,oz,teaspoon,cup,tablespoon
boneless pork shoulder;10958;piece,g,oz
low fat buttermilk;1088;quart,g,oz,teaspoon,fluid ounce,cup,tablespoon
red miso;10016112;g,oz,teaspoon,cup,tablespoon
beef sirloin tip roast;23653;g,oz,roast
gluten free croissant;99080;piece,g,oz,serving
serrano pepper;11977;pepper,piece,g,oz,teaspoon,cup
granulated lemon sugar;10119335;pinch,spoonful,g,serving packet,oz,dash,teaspoon,cup,serving,tablespoon
pickled mustard greens;43143;g,oz,cup
arrowroot;20003;g,oz,teaspoon,cup,tablespoon
buttery round crackers;18621;cracker,package,piece,g,ounce,Triscuit Bit,box,oz,cup,serving
barbecue sauce;6150;glug,g,bottle,oz,teaspoon,cup,tablespoon
gluten free muffin mix;99077;package,g,box,oz
ground turkey;5662;patty,pound,g,ounce,oz,cup,serving
dried fenugreek leaves;98963;pinch,g,oz,teaspoon,tablespoon
bone in chicken breast;1005062;piece,g,oz,cup,serving
amaretti cookie crumbs;10093766;g,oz,cup
shoulder joint of pork;10083;piece,g,ounce,oz,serving
orange jello;10119172;package,portion,g,box,oz,tablespoon
gluten free baking mix;99207;g,box,oz,cup,serving
white button mushrooms;11260;small,package,large,piece,slice,g,medium,oz,cup piece,cup
top sirloin steak;23584;pound,piece,g,ounce,oz,serving
bittersweet chocolate;19903;square,bar,package,piece,g,bag,ounce,oz,cup,tablespoon
gluten free pie crust;10018334;package,piece,g,oz
chinese cabbage;11970;head,quart,piece,leave,g,bunch,oz,cup,serving
coconut creamer;98976;g,oz
granulated sugar;10719335;pinch,spoonful,g,serving packet,oz,dash,teaspoon,cup,serving,tablespoon
extra virgin olive oil;1034053;spoonful,g,oz,teaspoon,cup,serving,tablespoon
skim milk quark;10093676;g,oz,cup,tablespoon
pork sirloin tip roast;10963;piece,g,oz
mini marshmallows;10119116;piece,g,bag,oz,cup,serving
unbleached flour;10020081;g,oz,teaspoon,cup,serving,tablespoon
canned water chestnuts;11590;can,piece,g,tin,oz,cup slice,cup,serving,waterchestnut
sugar free apricot jam;10543028;g,jar,oz,teaspoon,cup,serving,tablespoon
coconut pecan frosting;19227;package,g,oz
lemon pepper;1012030;pinch,g,oz,dash,teaspoon,serving,tablespoon
canned cranberry beans;16021;can,g,tin,oz,cup,serving
microwave popcorn;25026;mini bag,piece,g,bag,ounce,oz,cup
bread flour;10120129;spoonful,g,cup unsifted,oz,teaspoon,cup,serving,tablespoon
hot giardiniera;99014;g,oz
romaine;10111251;head,piece,leave,g,oz,cup,serving
romanesco;98938;g,oz
cooked corkscrew pasta;11320421;g,oz,cup,serving
tomato and basil sauce;6233;g,oz
snickers bar;19155;bar,king size,piece,g,miniature,oz,fun size,cup,serving
ciabatta sandwich roll;93699;piece,g,oz,serving
canned blackeyed peas;10016063;can,g,oz,cup,serving
anchovies in olive oil;15002;can,anchovy,piece,g,tin,anchovie,ounce,box,oz,teaspoon,tablespoon
sugar free grape jelly;10243028;g,jar,oz,teaspoon,cup,serving,tablespoon
fresh fenugreek leaves;99142;g,oz
tenderloin steak;10023583;piece,g,oz
light mayonnaise;4641;g,oz,teaspoon,cup,tablespoon
allspice berries;1002001;piece,g,oz,tablespoon
hot chocolate;14194;g,oz,fluid ounce
veggie deli slices;98982;slice,g,oz
chocolate wafer crumbs;10018157;wafer,piece,g,ounce,oz,cup
graham cracker squares;10218617;piece,g,oz
salted peanuts;16092;piece,g,ounce,oz,teaspoon,cup,serving,tablespoon
dried hibiscus;10014649;g,oz
marmite;43406;g,oz,teaspoon
king trumpet mushrooms;10011987;g,oz
sundried tomato pesto;93697;can,g,tin,jar,oz,teaspoon,cup,serving,tablespoon
hot cocoa mix;14197;envelope,package,g,oz,teaspoon,cup,serving,tablespoon
burrito size tortilla;10118364;package,piece,g,oz
pecorino romano;1038;package,g,ounce,oz,teaspoon,cup,serving,tablespoon
champagne vinegar;1032068;g,oz,teaspoon,cup,serving,tablespoon
beef bouillon granules;1006076;piece,g,cube,oz,teaspoon,tablespoon
oil cured black olives;1039195;can,handful,olive,piece,g,tin,jar,oz,cup,serving,tablespoon
bone in pork rib roast;10044;pound,g,oz
dried cilantro;2012;g,oz,teaspoon,tablespoon
teff flour;93760;g,oz,cup
applewood smoked bacon;10123;slice raw,package,strip,rasher,piece,slice,g,oz,serving
white balsamic vinegar;1012069;g,oz,teaspoon,cup,serving,tablespoon
dark chocolate chips;10019071;package,g,bag,oz,cup,tablespoon
milk chocolate chips;10099278;package,handful,g,bag,oz,cup,tablespoon
hamburger helper;99037;package,g,box,oz
cooked lasagne noodles;10620421;piece,g,oz,serving
cooked cavatappi;10320421;g,oz,cup,serving
iceburg lettuce leaves;10011252;piece,g,oz
light sour cream;1179;container,tub,g,oz,teaspoon,cup,serving,tablespoon
canned anchovies;15002;can,anchovy,piece,g,tin,anchovie,ounce,box,oz,teaspoon,tablespoon
yellow cherry tomato;10011696;container,package,piece,g,half pint,pint,oz,cup
ground coriander;1002013;g,oz,teaspoon,cup,tablespoon
coconut milk beverage;99001;g,oz,teaspoon,cup,tablespoon
rainbow trout fillets;10015115;g,oz
french fries;11408;package,strip,g,oz
fresh tarragon;2041;stalk,g,sprig,bunch,oz,teaspoon,cup,tablespoon
red kidney beans;10016033;can,g,tin,oz,cup,serving,tablespoon
chicken sausage;93668;piece,g,link,oz,cup,serving
pepper and onion mix;10011583;g,oz
graham cracker crumbs;10018617;piece,g,oz,teaspoon,cup,tablespoon
shelled edamame;99296;g,oz,cup,serving
lemon jello;19172;package,portion,g,box,oz,tablespoon
crunchy peanut butter;16097;g,jar,oz,cup,tablespoon
baked tortilla chips;19433;piece,g,bag,ounce,oz,cup,serving
cooked pearl barley;20006;g,oz,cup,serving
vine ripened tomatoes;10611529;small,cherry,large whole,large,medium whole,g,wedge,Italian tomato,medium,oz,plum tomato,serving,piece,slice,small whole,NLEA serving,cup
gluten free spaghetti;10098875;package,g,bag,box,oz,serving
oat flour;20132;g,oz,teaspoon,cup,tablespoon
long grain white rice;10220444;g,oz,cup,serving
captain crunch;99106;g,oz
bone in turkey breast;1005696;piece,g,oz,serving
pico piquin seasoning;99198;g,oz,teaspoon
braggs liquid aminos;93767;g,oz,teaspoon,tablespoon
cooked elbow macaroni;20400;g,oz,cup,serving
orange food color;1461111;drop,g,oz,teaspoon,tablespoon
light ice cream;19088;scoop,g,oz,cup,serving
vegetable oil;4669;quart,gallon,spoonful,g,oz,teaspoon,cup,serving,tablespoon
chocolate mint;1002064;handful,piece,leave,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
italian sausage;7036;piece,g,link,oz
cheez whiz;1001188;g,oz,tablespoon
sweet dumpling squash;10111643;piece,g,oz,cup
cinnamon sugar butter;93674;g,oz,teaspoon,cup,serving,tablespoon
condensed tomato soup;6159;can,g,oz,cup
pork shoulder;10072;pound,piece,g,ounce,oz,cup,serving
lean pork loin chops;10066;pound,piece,g,chop,oz,serving
cooked farfalle tonde;10120421;g,oz,cup,serving
fat free cream cheese;1186;piece,g,block,oz,cup,tablespoon
lean pork tenderloin;10060;piece,g,oz,roast
half and half;1049;container,g,oz,teaspoon,fluid ounce,cup,tablespoon
sweet italian sausage;1007036;piece,g,link,oz
sugar free cherry jam;10843028;g,jar,oz,teaspoon,cup,serving,tablespoon
swerve;99084;g,oz,teaspoon,cup,tablespoon
yellow food color;1431111;drop,g,oz,teaspoon,tablespoon
chicken thigh fillets;5091;package,piece,g,oz,serving,thigh with skin
sunflower seed butter;98928;g,oz,teaspoon,cup,tablespoon
orange extract;12511111;g,oz,splash,teaspoon,cup,tablespoon
broccoli coleslaw mix;11741;stalk,g,bag,oz,cup,serving
jaegermeister;99318;g,oz,serving,shot
fresh rosemary;2063;g,sprig,bunch,oz,teaspoon,cup,tablespoon
wild boar tenderloins;10217158;g,oz
raspberry vinaigrette;98952;g,oz
peanut sauce;99028;g,oz
dried blackeyed peas;16062;g,oz,cup,serving,tablespoon
chocolate cupcake mix;10118099;package,piece,g,ounce,box,oz,cup
panko;10018079;g,oz,teaspoon,cup,tablespoon
schisandra berries;99123;g,oz
mozzarella;1026;container,ball,package,slice,g,ounce,oz,cup,serving
cooked kamut;20139;g,oz,cup,serving
buffalo sauce;98878;g,oz,cup,tablespoon
egg substitute;1226;g,oz,teaspoon,cup,tablespoon
canned gigante beans;10216051;can,g,tin,oz,cup,serving
cream of chicken soup;6016;can,g,oz,cup
cooked glutinous rice;10020055;g,oz,cup,serving
gluten free tortilla;99261;piece,g,oz,serving
waffle cone;18272;piece,g,ounce,oz,cone,serving
graham crackers;18617;square,package,piece,g,box,sheet,oz,cup,serving
chocolate soy pudding;93700;piece,g,oz,cup,serving
dried rosemary;2036;piece,g,sprig,bunch,oz,teaspoon,cup,serving,tablespoon
defatted peanut flour;16099;g,ounce,oz,cup,tablespoon
long grain brown rice;20036;g,oz,cup,serving
douchi;99202;g,oz,tablespoon
blueberry pie filling;44158;g,oz,cup
coarse grain mustard;1012046;g,oz,teaspoon,cup,serving,tablespoon
ground beef;10023572;g,oz,cup,serving
chocolate milk powder;14175;portion,g,oz,cup,tablespoon
canned chicken breast;99247;can,piece,g,oz
calumet baking powder;10018369;sachet,pinch,envelope,g,oz,packet,teaspoon,tablespoon
seedless green grapes;1029132;handful,piece,g,bag,bunch,grape,oz,NLEA serving,cup
coconut milk;12118;can,g,oz,cup,tablespoon
light muscovado sugar;10119334;cup unpacked,tsp brownulated,tsp packed,tsp unpacked,cup packed,g,oz,teaspoon,cup,serving,tablespoon
chicken breast halves;1045062;piece,g,oz,serving
vanilla wafer cookies;18609;cookie,piece,g,oz,cup
sweet corn on the cob;11167;piece,cob,ear,g,oz,cup
chocolate eggs;99112;g,oz
table syrup;19113;milliliter,g,oz,teaspoon,cup,serving,tablespoon
ladyfingers;18423;package,piece,g,ladyfinger,ounce,box,anisette sponge,oz,breakfast treat
salt and pepper;1102047;pinch,g,oz,dash,teaspoon,cup,serving,tablespoon
cauliflower florets;10011135;piece,g,oz,cup
chili powder;2009;pinch,piece,g,oz,teaspoon,serving,tablespoon
cocoa krispies cereal;8014;g,oz,cup,serving
ricotta salata cheese;1001036;container,tub,carton,g,half carton,oz,teaspoon,cup,tablespoon
